Age,Weak Foot,Skill Moves,Height,Weight,SlidingTackle,HeadingAccuracy,Dribbling,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,Jumping,Stamina,Strength,Aggression,Interceptions,Positioning,Penalties,Composure,Marking,StandingTackle,shooting_attributes,passing_attribtes,Left,Right,Overall,Value,Potential,Wage
26,3,2,181.92,71,64,69,71,73,77,71,61,81,62,63,85,71,67,67,66,42,81,74,77,56,73.25,1,0,74,4900000,74,18000
27,5,3,171.76,73,78,60,69,72,76,74,78,70,76,76,78,65,71,70,58,49,68,71,72,55.33333333,69,0,1,74,4600000,74,12000
23,3,3,169.52,69,66,65,72,76,77,81,80,71,75,75,83,69,53,65,74,61,73,62,67,71.5,71.5,1,0,74,7500000,80,32000
29,3,3,171.76,69,74,60,69,72,75,75,80,78,77,72,72,65,69,75,64,48,74,73,72,59.83333333,68.5,0,1,74,4300000,74,10000
29,4,3,171.76,73,68,68,71,74,78,75,76,71,75,73,91,75,81,72,74,62,73,65,71,67.5,70.75,0,1,74,5500000,74,44000
27,3,3,174,77,39,69,75,74,78,76,79,72,74,68,69,57,72,48,74,74,72,26,25,73.5,71,0,1,74,6000000,74,36000
27,3,3,165.04,63,73,57,73,77,85,84,87,67,90,83,77,37,77,70,68,48,64,68,71,55.5,68.75,0,1,74,5000000,75,12000
23,4,4,186.4,89,15,70,79,76,76,82,67,70,52,52,72,77,55,28,72,63,69,32,28,75,66,0,1,74,7500000,80,23000
32,3,3,176.24,67,68,67,68,71,86,78,71,69,64,82,90,68,75,70,60,57,73,69,71,63.16666667,68.75,0,1,74,3100000,74,44000
25,4,3,167.28,69,24,23,76,75,84,77,83,67,90,67,60,45,59,28,65,54,66,55,32,66.33333333,71.75,1,0,74,7000000,77,21000
24,3,3,171.76,72,18,71,72,72,84,78,75,67,69,81,71,71,39,21,75,68,68,22,23,63.66666667,54.75,0,1,74,7500000,78,18000
33,3,4,171.76,68,31,63,78,77,61,61,77,71,76,55,50,58,65,37,63,75,79,45,31,73.16666667,76.25,1,0,74,3400000,74,21000
32,3,3,176.24,72,33,74,75,74,75,75,76,73,75,88,77,73,54,44,75,73,74,41,38,71.5,66.75,0,1,74,4500000,74,28000
31,2,2,186.4,84,72,81,56,61,54,41,35,71,36,32,63,87,70,74,53,51,69,71,79,51.83333333,51.25,1,0,74,3800000,74,20000
29,3,3,186.4,86,18,80,70,72,62,37,63,70,49,82,70,87,73,25,76,80,75,21,19,66.83333333,60.5,1,0,74,5500000,74,25000
29,3,1,186.4,83,13,16,17,23,38,35,67,72,62,53,31,64,39,14,10,17,66,11,19,15.5,34.75,0,1,74,4600000,76,11000
26,3,2,181.92,82,70,77,46,50,66,64,43,70,56,85,62,82,78,74,23,43,63,71,72,45.66666667,50.25,0,1,74,5500000,76,11000
38,3,1,190.88,87,20,11,14,18,37,39,40,69,40,73,31,69,38,25,17,21,63,15,20,15.33333333,27.75,0,1,74,375000,74,24000
35,3,1,190.88,83,13,15,11,28,35,35,57,73,51,68,25,68,33,26,16,22,51,23,15,15.66666667,31.75,1,0,74,1300000,74,20000
27,2,3,186.4,79,23,73,68,72,70,73,75,68,63,82,72,80,72,33,76,69,72,32,19,65.33333333,62,0,1,74,6500000,75,29000
37,3,3,171.76,76,61,55,72,72,65,66,78,74,72,62,74,77,50,68,68,69,78,62,64,68.5,72.5,0,1,74,1800000,74,4000
32,3,4,174,68,54,46,76,80,76,73,77,72,69,54,74,61,54,66,72,60,72,52,62,62.5,75,0,1,74,4400000,74,3000
25,3,2,181.92,78,73,80,47,62,58,72,51,64,54,84,81,76,66,75,51,48,65,75,73,34,56.5,0,1,74,6000000,77,42000
22,4,3,167.28,64,50,57,77,78,74,72,76,66,80,55,57,57,39,46,69,66,62,61,52,67.66666667,70.5,0,1,74,8000000,81,15000
25,3,3,176.24,68,74,60,76,73,79,85,84,66,78,79,78,64,68,66,66,48,74,74,74,58.5,67.5,0,1,74,6000000,78,10000
27,3,3,186.4,83,64,67,71,75,52,58,58,71,63,67,77,75,70,73,61,51,75,63,68,58.66666667,71.5,0,1,74,6000000,74,15000
22,4,4,171.76,67,43,55,78,77,76,78,75,71,79,58,71,62,65,52,67,54,71,49,49,68.66666667,69.25,1,0,74,7500000,78,19000
30,4,4,174,69,41,54,74,76,81,77,64,74,70,67,48,52,46,38,74,57,71,32,52,64,71,0,1,74,5500000,74,14000
23,3,3,186.4,74,49,61,67,76,68,66,61,72,66,57,68,77,80,75,56,60,72,76,64,65.83333333,68.25,0,1,74,6500000,80,22000
30,3,2,188.64,76,75,77,44,56,42,47,46,73,49,70,76,86,83,68,26,48,64,75,73,34,50,0,1,74,4200000,74,34000
28,3,3,181.92,73,60,60,72,72,66,68,68,77,62,69,75,70,75,50,67,79,69,64,71,72.66666667,77,1,0,74,5500000,74,9000
29,2,3,167.28,72,35,55,75,72,79,75,78,69,74,40,80,65,59,24,73,63,68,34,33,58.83333333,70.5,0,1,74,5500000,74,13000
26,3,2,184.16,76,74,74,54,61,53,55,52,65,60,60,65,86,83,72,42,38,68,72,75,39,61.5,1,0,74,6000000,77,34000
21,3,3,186.4,73,67,63,68,74,71,73,67,68,72,74,75,83,68,73,56,58,68,71,72,55.16666667,65,0,1,74,7000000,82,9000
25,3,3,165.04,58,29,57,71,69,92,93,83,78,94,87,70,34,33,22,75,55,64,35,22,59.33333333,67,1,0,74,6500000,75,17000
34,4,3,174,69,57,43,72,73,88,82,81,81,75,53,76,60,49,66,77,53,68,34,58,60,67.75,0,1,74,2800000,74,19000
32,3,3,176.24,77,28,73,72,73,71,71,69,73,68,73,72,75,62,26,74,70,72,24,29,66.33333333,67.5,0,1,74,4500000,74,15000
31,3,3,171.76,79,78,70,64,68,63,54,63,82,78,77,70,68,80,79,58,54,70,81,79,40.66666667,62.75,0,1,74,3700000,74,46000
26,3,3,186.4,84,40,73,70,72,65,72,63,73,59,75,69,84,80,35,75,66,72,25,42,69.83333333,64.75,1,0,74,7000000,76,12000
21,4,4,181.92,77,49,63,81,80,71,75,73,66,68,58,66,67,57,38,73,65,75,38,47,64.16666667,72,0,1,74,7500000,79,29000
26,3,1,193.12,89,11,14,20,20,63,65,64,59,49,66,45,67,32,16,13,41,55,23,20,23.66666667,38.5,0,1,74,5000000,78,46000
26,3,2,171.76,74,70,54,62,67,74,71,73,72,77,75,80,78,84,74,61,51,75,70,75,62.5,68,0,1,74,5500000,75,17000
24,3,3,188.64,87,74,70,68,69,63,75,63,69,43,64,86,76,66,72,58,31,72,68,74,43.66666667,68.25,1,0,74,6500000,79,33000
32,4,3,171.76,77,63,48,76,77,69,69,74,77,76,63,65,70,62,60,72,70,82,65,59,71.5,72.75,0,1,74,4400000,74,35000
34,2,3,174,83,75,64,71,74,82,82,89,70,76,63,79,82,80,67,75,68,71,69,74,65,70,1,0,74,1600000,74,11000
28,2,3,176.24,73,66,69,68,75,65,61,65,74,72,69,84,77,78,72,61,57,78,78,72,64.5,71,0,1,74,5500000,74,31000
24,3,3,181.92,77,74,55,64,68,73,76,66,63,68,70,80,74,80,77,34,57,68,72,76,50.66666667,63.5,0,1,74,6500000,79,1000
30,4,4,181.92,77,21,71,74,75,75,67,77,78,62,56,67,74,54,54,73,69,72,18,29,69.16666667,74.25,1,0,74,5500000,74,23000
22,2,2,174,83,72,74,35,48,75,79,63,65,71,86,78,88,90,71,25,31,63,70,76,25.66666667,35.5,0,1,74,7000000,81,12000
20,3,3,165.04,63,55,42,77,78,69,66,82,63,90,55,67,59,57,52,71,37,62,58,59,50.33333333,74,1,0,74,8500000,82,17000
29,3,3,181.92,83,74,74,70,71,67,67,62,70,62,72,79,83,88,75,64,59,66,75,76,46.5,67.25,1,0,74,4300000,74,35000
33,3,3,167.28,62,78,68,71,74,72,67,70,77,78,38,64,57,83,76,66,51,70,63,77,55.33333333,70.75,1,0,74,2200000,74,19000
29,3,2,188.64,86,75,63,55,70,55,52,43,70,54,78,75,81,55,75,26,51,66,70,81,38.66666667,57.5,0,1,74,0,75,0
25,2,2,176.24,68,80,76,48,57,67,74,65,70,56,82,65,75,76,72,39,41,66,60,78,38.5,56,0,1,74,6000000,78,22000
24,3,2,167.28,69,78,73,53,76,74,74,72,64,81,62,73,61,55,69,52,50,65,66,76,51.33333333,68,1,0,74,6500000,79,18000
23,2,3,181.92,77,24,73,66,73,76,75,72,68,61,81,76,74,33,31,78,69,69,33,38,57.33333333,50.5,0,1,74,8000000,80,15000
33,4,2,186.4,79,71,71,52,60,30,35,30,68,40,50,45,92,72,74,39,67,72,78,76,58.33333333,55.75,0,1,74,2300000,74,13000
29,4,3,184.16,69,26,74,72,71,65,61,62,75,71,73,69,76,51,46,83,77,73,40,38,68.66666667,64.5,0,1,74,5500000,74,26000
27,3,3,176.24,77,70,69,66,76,60,59,73,75,72,80,83,73,73,72,53,69,71,68,70,47.16666667,67.5,0,1,74,5500000,75,7000
29,2,2,186.4,88,73,73,59,64,54,61,63,69,61,82,60,79,66,78,30,47,73,73,75,40.16666667,55.5,1,0,74,4400000,74,20000
27,3,3,162.8,64,63,56,70,76,75,70,76,71,92,68,86,68,75,75,64,67,74,61,64,68.33333333,73.25,0,1,74,6500000,75,9000
27,3,3,165.04,64,23,47,78,78,72,70,88,70,90,75,65,58,48,39,66,69,61,41,28,69.66666667,73.75,0,1,74,6000000,74,10000
33,4,4,165.04,71,22,62,75,78,69,69,72,65,77,75,47,61,72,15,77,71,75,21,16,74.16666667,71,0,1,74,3500000,74,13000
31,3,3,188.64,89,19,76,66,67,63,64,55,62,47,54,55,91,70,15,78,69,69,44,25,59.83333333,46.5,0,1,74,5000000,74,18000
32,3,2,188.64,84,72,74,47,58,37,38,45,67,53,77,50,79,85,75,24,51,66,76,75,36.5,49.5,1,0,74,3200000,74,39000
24,5,3,174,73,62,47,66,73,65,69,69,74,74,53,76,67,68,74,72,57,68,75,69,63.66666667,72.25,0,1,74,7000000,78,17000
26,3,2,190.88,83,77,78,62,65,74,78,70,71,60,77,71,79,64,68,38,53,72,69,78,48.66666667,45,1,0,74,5500000,76,1000
26,3,3,171.76,71,71,69,74,73,86,80,72,74,82,90,76,62,73,72,69,47,62,67,72,51.83333333,69.25,0,1,74,5500000,76,24000
30,4,2,181.92,82,73,73,50,60,63,70,63,69,69,91,70,81,73,72,28,55,71,73,75,50.33333333,55.25,0,1,74,0,74,0
31,3,2,184.16,74,75,62,55,68,71,68,63,72,62,71,76,74,79,74,57,41,69,73,76,40.16666667,66.75,0,1,74,3800000,74,1000
28,2,1,184.16,83,17,13,17,24,52,56,52,68,42,62,32,68,29,29,10,23,62,13,11,15.5,31.25,0,1,74,4900000,77,23000
27,2,2,176.24,78,74,71,44,66,71,72,65,69,67,76,76,72,82,72,61,48,67,71,73,48.5,58.75,1,0,74,5500000,75,10000
22,3,3,181.92,79,42,54,80,75,79,86,73,71,68,66,72,73,57,54,72,58,69,33,48,69.16666667,67.5,0,1,74,7500000,80,20000
26,3,3,174,78,45,54,74,76,67,69,77,74,75,63,76,65,65,66,73,67,67,67,52,75,75.75,0,1,74,6500000,76,22000
23,3,3,181.92,78,36,36,74,74,76,70,70,72,57,52,60,76,52,31,79,63,70,34,38,71.66666667,71.25,0,1,74,8000000,81,1000
20,3,3,181.92,73,55,58,67,74,68,74,69,77,73,52,90,69,56,66,74,66,72,52,58,64.5,70.5,0,1,74,8000000,80,10000
22,4,3,176.24,73,25,67,80,77,79,78,77,68,66,71,78,74,33,12,79,69,69,25,18,61.33333333,63.75,0,1,74,8500000,82,22000
21,4,3,181.92,77,17,71,69,70,76,81,70,67,67,89,74,82,62,16,74,56,80,38,19,62,59.75,0,1,74,8000000,81,19000
22,2,3,171.76,69,48,54,78,76,88,90,87,77,80,56,66,43,55,31,66,60,68,29,44,61.66666667,67.75,1,0,74,8500000,83,23000
22,3,3,184.16,76,31,75,75,70,73,70,55,79,57,63,74,78,31,40,80,57,68,38,37,54.66666667,45.25,0,1,74,8000000,80,1000
22,2,1,186.4,88,20,15,23,22,57,54,55,63,33,57,25,67,27,14,9,22,37,13,18,16.5,28.5,1,0,74,6000000,81,11000
21,2,3,171.76,68,70,61,72,75,77,78,72,75,76,64,76,64,69,71,65,52,58,67,70,58.83333333,68.5,1,0,74,7000000,82,10000
30,3,2,174,74,74,70,60,61,69,68,66,70,72,92,73,76,80,76,42,45,65,75,73,49.66666667,52.25,0,1,74,4200000,74,9000
28,3,3,181.92,86,74,72,63,71,70,65,69,72,67,72,71,78,78,75,37,45,70,62,78,52.83333333,70.25,0,1,74,5000000,75,1000
25,3,1,190.88,84,12,20,14,20,34,44,70,70,25,73,29,61,11,10,10,26,57,20,11,21.16666667,26.5,0,1,74,5000000,78,1000
37,3,3,176.24,76,76,64,69,78,57,53,66,82,66,56,55,66,74,80,58,45,78,79,80,52.66666667,73,0,1,74,650000,74,25000
22,4,3,169.52,72,57,47,75,76,67,52,78,72,86,52,68,63,63,58,68,60,67,52,68,73.5,72.5,0,1,74,7500000,79,24000
20,4,3,171.76,73,24,62,76,73,92,83,81,67,79,87,70,34,57,26,68,52,74,26,31,63,67.75,0,1,74,9500000,85,25000
28,3,2,184.16,86,71,70,57,63,56,65,66,67,59,81,76,81,73,75,36,46,59,72,72,54.33333333,61.75,0,1,74,4600000,74,10000
26,3,4,181.92,74,71,68,78,74,85,87,72,65,75,72,86,78,71,67,69,80,72,62,74,66.16666667,72.75,0,1,74,5500000,75,39000
19,3,3,184.16,83,68,72,74,75,65,66,67,77,68,85,83,82,82,74,73,58,68,73,74,58.66666667,68,0,1,74,9500000,86,12000
28,3,2,181.92,78,74,68,49,60,60,62,46,74,42,49,73,83,69,85,40,30,62,72,74,28,52.75,1,0,74,4600000,74,24000
31,3,2,176.24,78,77,77,59,65,57,52,58,75,74,78,61,72,69,69,53,44,64,74,76,30.66666667,59.75,0,1,74,3800000,74,39000
27,2,2,190.88,83,74,78,43,54,44,46,54,69,45,75,59,84,81,73,25,47,57,74,73,26.5,40.25,0,1,74,5500000,76,35000
24,3,3,176.24,73,76,66,73,69,89,85,70,72,69,59,79,66,71,69,58,56,62,69,69,32.16666667,63.5,0,1,74,6000000,77,22000
24,4,3,171.76,71,45,61,77,73,82,74,79,68,79,72,69,70,80,55,77,63,77,46,56,68.66666667,70.25,0,1,74,7500000,78,32000
24,4,4,174,71,51,51,76,76,79,73,85,69,77,78,68,56,41,27,75,65,73,37,49,68.66666667,66,0,1,74,7500000,78,16000
28,3,3,176.24,79,16,60,72,73,81,79,82,70,72,75,79,67,56,27,82,60,70,30,26,61.5,55,0,1,74,6000000,74,29000
26,4,3,181.92,79,22,76,68,72,69,73,67,72,60,81,69,82,76,19,74,69,66,21,21,68,60,0,1,74,6500000,75,11000
27,2,4,174,74,66,77,76,75,85,83,77,75,76,82,79,61,71,63,73,66,74,31,61,64.33333333,66.25,1,0,74,6000000,74,1000
26,2,3,176.24,73,66,46,74,69,85,84,78,69,75,72,85,68,69,65,74,48,70,64,66,57.16666667,71.75,1,0,74,6000000,74,18000
31,3,3,174,73,39,67,73,73,83,84,83,70,66,68,75,71,67,50,74,60,73,37,47,65.16666667,69.75,0,1,74,4900000,74,43000
28,5,3,176.24,76,49,55,75,77,66,65,70,65,71,62,58,63,70,60,73,74,70,48,58,77.66666667,73.75,0,1,74,5500000,74,51000
30,3,3,186.4,81,78,64,68,71,67,76,50,71,50,57,79,86,80,72,51,37,67,75,78,51.5,63.75,0,1,74,4100000,74,27000
26,4,3,174,74,33,64,76,73,88,87,85,74,76,64,77,60,62,40,74,67,67,24,35,74.33333333,67,0,1,74,0,74,0
30,2,3,184.16,79,32,80,68,72,64,67,65,71,64,76,63,76,74,48,75,70,74,58,36,67.33333333,57.75,1,0,74,5500000,74,17000
29,3,1,186.4,81,13,11,12,26,46,44,47,72,46,70,34,65,22,14,9,37,55,17,17,14.66666667,33.75,0,1,74,4400000,75,11000
26,4,4,174,68,21,41,80,75,78,76,79,65,79,33,67,41,30,34,72,59,72,28,27,71.83333333,69.75,0,1,74,6500000,75,21000
28,2,3,174,68,68,61,67,70,75,72,72,75,74,69,91,67,72,75,63,37,73,72,74,60,65.75,1,0,74,4400000,74,6000
32,3,4,167.28,63,62,59,75,74,72,68,85,74,83,58,69,56,71,59,72,71,68,61,61,69.66666667,73,0,1,74,4400000,74,8000
24,3,4,171.76,64,37,58,80,79,82,85,89,73,75,78,49,49,41,49,70,70,72,32,39,67.33333333,68.75,0,1,74,7000000,77,62000
22,4,4,167.28,73,50,49,74,74,78,83,90,70,84,73,63,56,40,24,67,70,74,44,46,60.33333333,73.25,1,0,74,8500000,82,4000
30,4,3,167.28,73,20,72,69,75,75,76,79,71,81,87,72,72,75,29,74,68,69,45,27,74,66.5,0,1,74,5500000,74,22000
27,4,3,176.24,66,28,54,78,78,84,90,76,64,67,44,52,36,67,24,76,49,68,28,33,66.66666667,69.75,0,1,74,6000000,74,15000
23,3,2,186.4,79,71,72,31,48,63,66,40,74,52,67,64,80,69,79,27,33,68,76,76,24.66666667,41.5,0,1,74,7000000,81,1000
27,4,4,167.28,73,15,28,78,74,71,65,81,70,88,46,69,53,26,15,74,64,74,34,20,64.16666667,72.25,0,1,74,6000000,74,11000
22,4,3,181.92,72,31,48,74,73,68,76,72,74,70,49,72,68,39,22,70,71,72,25,30,64.16666667,69.75,0,1,74,8000000,81,1000
30,3,3,181.92,78,24,72,67,69,78,75,77,69,64,46,70,72,55,22,79,79,64,29,27,67.83333333,56.5,0,1,74,5500000,74,45000
30,3,2,181.92,78,73,73,44,62,52,55,54,79,49,67,62,81,76,71,24,66,70,81,69,48.83333333,60.5,1,0,74,0,74,0
28,4,3,181.92,76,65,49,71,75,63,61,67,70,67,59,77,58,55,65,62,67,68,47,60,72.83333333,75.75,0,1,74,5500000,74,1000
26,3,2,186.4,91,72,75,47,56,52,64,53,60,65,83,72,91,72,70,34,40,66,71,74,37.16666667,49.75,0,1,74,6000000,79,24000
30,3,3,186.4,82,21,83,68,69,66,64,60,64,32,71,67,90,71,39,76,69,60,17,30,65.83333333,53.25,0,1,74,5500000,74,13000
28,3,3,181.92,72,76,56,64,68,75,76,73,69,42,91,85,77,78,74,65,41,72,72,76,58.5,63.25,0,1,74,4600000,74,10000
27,2,3,174,76,22,70,75,72,78,83,76,70,64,73,74,77,60,37,77,70,70,30,35,67.16666667,62.75,0,1,74,6500000,75,35000
21,3,3,181.92,67,23,61,82,77,80,82,69,71,60,66,69,69,42,32,70,67,64,36,17,64.33333333,69.5,0,1,74,8000000,81,14000
33,3,3,184.16,81,25,73,69,71,71,74,73,72,63,71,78,86,77,38,75,60,69,42,36,70.33333333,57.25,0,1,74,3500000,74,20000
27,3,3,181.92,78,64,53,73,77,66,74,75,71,76,65,83,68,83,65,66,51,74,71,71,71.33333333,72.75,1,0,74,6500000,75,45000
32,4,4,176.24,76,58,46,77,78,72,64,74,71,77,73,47,62,51,62,67,70,76,36,67,72.33333333,73.75,0,1,74,4400000,74,37000
22,2,3,181.92,78,68,73,72,69,71,69,59,70,71,75,84,85,80,74,63,62,75,66,75,54,67,0,1,74,7000000,82,35000
33,2,2,186.4,78,72,78,54,67,33,40,42,66,54,33,62,78,71,78,39,48,69,78,76,53.66666667,63.5,1,0,74,2300000,74,14000
23,3,2,181.92,73,74,68,65,71,59,66,60,65,66,71,65,75,78,72,50,54,66,73,77,50,62,0,1,74,6500000,80,56000
20,4,3,188.64,77,73,74,71,74,69,69,66,72,66,74,78,83,74,73,72,59,78,72,71,63.66666667,72.5,0,1,74,8500000,85,16000
32,4,2,181.92,79,73,81,51,65,66,70,65,66,73,90,72,77,85,69,47,63,72,72,74,40.83333333,45.25,0,1,74,3200000,74,17000
27,3,4,171.76,63,28,54,77,78,90,78,90,76,86,72,78,48,60,32,78,55,74,58,32,66.5,64,0,1,74,6500000,75,15000
28,3,3,188.64,83,72,73,67,73,62,64,65,77,65,69,74,71,81,78,51,47,79,76,75,52.83333333,71,1,0,74,5500000,74,55000
24,3,3,184.16,77,58,56,77,78,66,63,72,73,59,61,86,64,59,61,70,61,62,46,59,65.66666667,71.25,0,1,74,7000000,78,19000
20,3,4,171.76,68,17,70,81,79,93,88,83,74,81,88,67,57,61,13,70,56,59,36,16,59.5,58.5,0,1,74,9500000,85,15000
28,3,2,181.92,86,70,74,56,59,63,64,52,70,56,74,70,84,79,73,35,45,71,71,74,29.16666667,50.25,0,1,74,5000000,75,13000
24,2,1,193.12,91,13,14,12,20,35,34,31,73,29,53,39,70,36,13,12,20,60,17,12,12.83333333,33,1,0,74,5000000,77,1000
28,2,1,186.4,83,12,19,16,22,50,49,45,64,32,72,45,69,35,20,16,17,56,15,14,14.83333333,31,0,1,74,4000000,74,16000
36,3,3,176.24,78,16,75,71,73,64,65,67,68,70,83,54,71,48,20,77,72,76,25,20,69.16666667,58,0,1,74,2000000,74,11000
31,2,2,193.12,97,74,81,30,54,32,31,29,68,28,34,51,88,85,73,37,35,68,74,77,34.16666667,49.75,0,1,74,3800000,74,39000
29,3,3,169.52,72,74,60,64,68,79,75,78,73,77,78,78,66,74,74,42,41,70,70,76,40.83333333,60,0,1,74,4300000,74,41000
34,3,2,171.76,78,74,66,62,73,75,77,78,73,86,50,82,67,76,74,65,55,74,68,74,50.83333333,69.75,0,1,74,1600000,74,1000
28,3,2,184.16,89,20,77,69,77,56,71,54,70,45,74,65,93,73,21,70,66,71,29,25,65,52.75,0,1,74,6000000,74,48000
28,3,3,186.4,77,19,72,77,70,79,84,78,67,68,71,76,77,64,26,76,71,71,17,26,64.66666667,54.25,0,1,74,6000000,74,21000
27,2,3,171.76,68,70,42,74,72,86,86,88,76,76,70,85,59,69,65,68,59,70,68,72,60.33333333,67,1,0,74,5000000,75,20000
29,3,1,184.16,83,13,39,17,21,48,38,52,69,43,65,26,72,35,11,17,28,65,13,14,14.5,35.5,0,1,74,4400000,75,9000
23,5,3,167.28,64,27,31,76,76,89,85,89,77,89,34,69,50,49,22,73,46,66,32,21,65,64.75,0,1,74,0,80,0
27,4,3,167.28,63,74,54,74,72,84,83,84,66,86,73,82,52,79,66,63,47,65,70,73,63.83333333,67.25,1,0,74,5000000,75,13000
24,4,4,174,79,37,48,79,76,78,76,77,69,73,63,66,71,77,33,75,70,66,35,32,76.83333333,65.5,1,0,74,7500000,78,25000
32,3,3,186.4,74,61,69,68,73,50,64,57,78,51,58,91,77,78,76,73,66,80,84,67,66.33333333,65.75,0,1,74,3200000,74,11000
28,3,3,181.92,78,68,65,69,73,59,54,62,70,70,68,73,65,73,73,75,61,77,69,69,64.66666667,72.75,0,1,74,5500000,74,51000
30,5,3,169.52,63,54,60,75,75,85,82,83,71,74,72,77,55,63,49,73,68,70,59,59,70.33333333,68,1,0,74,5500000,74,8000
19,4,3,181.92,74,43,61,75,75,81,85,76,75,73,67,72,73,68,58,74,44,66,55,55,64.5,66.25,0,1,74,9500000,85,18000
30,3,2,186.4,83,73,72,54,56,70,53,66,74,64,73,83,77,69,75,58,65,70,78,74,65.83333333,68,1,0,74,4200000,74,13000
24,2,3,174,69,69,37,71,73,66,61,71,74,68,49,77,58,74,72,65,73,67,68,73,68.33333333,73.5,1,0,74,7500000,79,34000
28,3,4,167.28,74,39,46,75,74,78,75,66,72,72,56,79,63,38,29,72,34,77,72,42,67.5,69.25,0,1,74,0,74,0
30,2,1,186.4,84,9,9,8,21,41,42,32,68,45,61,31,81,41,25,21,16,62,11,8,12.33333333,28,0,1,74,3600000,74,9000
22,2,2,186.4,78,73,75,60,74,70,68,63,69,63,41,69,69,59,73,63,35,60,73,75,54.33333333,68.75,0,1,74,6500000,81,33000
33,3,3,186.4,74,18,80,70,69,74,75,74,73,69,92,78,78,75,30,75,74,71,52,13,63.66666667,60.5,0,1,74,3500000,74,9000
23,2,2,186.4,82,73,73,56,63,63,65,41,65,48,69,63,79,83,69,48,35,68,74,76,39.66666667,53.25,1,0,74,6000000,78,15000
21,3,3,181.92,74,66,68,75,77,67,72,68,73,67,68,76,76,80,73,66,49,70,68,70,55.66666667,69.25,0,1,74,8000000,82,19000
23,3,3,174,78,71,62,72,73,72,69,76,70,69,68,79,76,79,74,74,53,76,70,75,65.5,68.5,0,1,74,6500000,79,38000
23,2,3,167.28,73,74,64,75,75,74,74,68,69,81,81,74,70,67,70,63,53,70,70,75,62.66666667,67.75,1,0,74,7000000,82,16000
30,4,3,184.16,78,74,60,70,74,68,68,69,70,71,69,73,75,72,76,66,61,68,76,76,57.16666667,67.5,1,0,74,4100000,74,56000
28,2,1,184.16,82,13,13,14,26,43,40,49,69,43,59,23,58,35,16,10,23,68,20,14,13,32,0,1,74,4500000,75,10000
26,2,1,188.64,88,19,14,19,24,45,50,44,72,49,75,38,77,36,24,13,20,59,12,15,21.66666667,39.75,0,1,74,5000000,78,7000
26,3,1,190.88,88,10,20,8,16,17,18,44,67,22,41,15,60,36,12,5,34,58,20,9,21,24.75,0,1,74,4000000,74,18000
27,3,3,171.76,73,17,69,81,73,87,75,78,61,70,68,82,66,53,51,75,73,72,44,18,66.66666667,63.25,0,1,74,6500000,75,20000
25,3,3,184.16,78,35,72,75,71,76,79,69,71,65,74,68,81,61,14,73,67,71,30,40,60,61.75,0,1,74,7500000,79,26000
25,3,3,188.64,79,72,76,66,71,68,69,65,75,65,72,75,77,77,73,68,56,66,70,74,57.16666667,70.5,0,1,74,6500000,79,31000
31,4,3,174,74,27,75,68,73,77,75,71,75,71,85,69,75,65,46,77,74,73,36,40,66.66666667,63,0,1,74,5000000,74,17000
20,3,3,188.64,79,15,75,68,73,71,81,65,73,56,69,65,79,41,22,74,72,70,35,22,60.16666667,53,0,1,74,10000000,85,59000
30,4,2,186.4,81,76,73,62,73,46,39,56,73,51,65,77,74,66,73,53,58,66,74,79,53.66666667,65.25,0,1,74,4200000,74,45000
27,4,3,188.64,83,20,57,76,75,76,88,71,70,59,67,74,89,72,33,68,65,67,62,28,73.33333333,69.75,0,1,74,6000000,74,18000
26,4,3,171.76,71,34,59,70,74,86,83,80,73,72,76,69,60,53,31,77,79,72,37,28,70.66666667,65.75,0,1,74,7000000,76,43000
32,3,1,176.24,74,15,13,13,25,50,41,44,70,45,64,24,68,45,22,11,14,61,18,14,12.66666667,23.25,0,1,74,3200000,74,8000
30,3,3,174,73,37,59,72,76,69,68,71,72,72,62,72,68,59,55,69,80,73,37,44,70,76.75,0,1,74,5500000,74,10000
28,2,2,188.64,89,67,90,32,40,33,34,32,63,30,53,61,91,85,72,57,69,55,77,73,50.5,54,0,1,74,4600000,74,10000
29,4,4,171.76,74,42,65,75,80,81,77,75,73,67,55,66,65,68,45,72,64,72,49,46,64.83333333,67.25,0,1,74,5500000,74,1000
26,3,3,167.28,64,29,49,77,76,78,77,79,69,84,59,66,43,44,38,68,65,66,30,31,68.33333333,72.5,0,1,74,6000000,74,14000
26,3,3,174,73,70,64,65,74,61,54,59,79,67,67,72,72,81,68,76,70,77,72,72,61.83333333,70.5,0,1,74,7000000,77,20000
32,4,3,184.16,77,59,67,71,73,60,62,66,74,62,75,76,69,70,59,74,67,73,35,65,69,76.25,0,1,74,4400000,74,8000
31,3,3,169.52,69,33,66,69,74,79,81,90,75,77,77,72,69,50,50,73,77,76,37,37,69.16666667,60.25,0,1,74,5000000,74,5000
30,3,3,186.4,89,31,78,73,68,68,74,67,72,55,81,77,86,51,46,76,67,69,31,46,64.83333333,64.75,0,1,74,5500000,74,15000
24,5,4,169.52,73,37,46,79,75,81,69,88,68,82,80,53,42,37,30,71,58,72,23,43,69.83333333,67,1,0,74,7500000,78,12000
29,2,4,171.76,67,19,66,74,74,79,80,80,70,79,63,76,74,45,26,72,78,72,56,21,70.83333333,60.25,0,1,74,5500000,74,5000
